1.0	0.0001	1.9145657280000002e-10
1.0	0.001	5.520085e-12
1.0	0.006	5.28000000000284e-15
1.0	0.01	-2.3129999999967204e-14
1.0	0.02	-2.0079999999993385e-13
1.65	0.0001	1.0799989454545454e-11
1.65	0.001	1.3779707272727276e-11
1.65	0.006	3.4743272727272726e-11
1.65	0.01	2.8030381818181976e-11
1.65	0.02	1.5631515151515236e-11
2.0	0.0001	8.5129932e-12
2.0	0.001	9.234611576923114e-11
2.0	0.006	1.0182687999999998e-10
2.0	0.01	1.4375023456146596e-09
2.0	0.02	6.830545003487352e-10
3.0	0.0001	7.992938433333335e-12
3.0	0.001	1.820580594491319e-10
3.0	0.006	9.082124000000001e-11
3.0	0.01	1.7672012732754966e-09
3.0	0.02	6.2097403829485425e-09
4.0	0.0001	1.5829942125e-11
4.0	0.001	8.165056200000001e-11
4.0	0.006	2.1756358999999996e-10
4.0	0.01	3.945749625e-10
4.0	0.02	1.126964e-09
5.0	0.0001	1.9486236199999997e-12
5.0	0.001	8.824003000000002e-12
5.0	0.006	6.615016000000008e-12
5.0	0.01	1.35771718e-10
5.0	0.02	3.7524512e-10
6.0	0.0001	4.102083333333315e-14
6.0	0.001	6.429099999999992e-13
6.0	0.006	3.9133799999999995e-11
6.0	0.01	3.6324236666666764e-11
6.0	0.02	9.130293333333355e-11
7.0	0.0001	6.281371428571427e-14
7.0	0.001	4.091242857142856e-13
7.0	0.006	8.220914285714282e-12
7.0	0.01	7.104657142857163e-12
7.0	0.02	2.0895999999999888e-11
