1.0	0.0001	3.039052992e-10
1.0	0.001	1.9341900000000007e-12
1.0	0.006	5.979999999992891e-15
1.0	0.01	-6.499999999999735e-14
1.0	0.02	-1.0999999999986954e-13
1.65	0.0001	6.293182812121213e-11
1.65	0.001	1.592147757575758e-11
1.65	0.006	1.4783272727272738e-11
1.65	0.01	8.706060606060619e-12
1.65	0.02	9.030303030303045e-12
2.0	0.0001	3.71252248e-11
2.0	0.001	-3.2284127261919636e-12
2.0	0.006	5.263408000000001e-11
2.0	0.01	-1.6627545071749994e-10
2.0	0.02	-3.299471119705002e-10
3.0	0.0001	2.07382314e-11
3.0	0.001	-2.8044847246931334e-12
3.0	0.006	2.1452558999999998e-10
3.0	0.01	-3.2782743181390004e-10
3.0	0.02	-7.749574240233361e-11
4.0	0.0001	2.550308975e-11
4.0	0.001	1.64779068e-10
4.0	0.006	6.002128775e-10
4.0	0.01	1.60285625e-09
4.0	0.02	4.846049999999999e-09
5.0	0.0001	5.37924268e-12
5.0	0.001	3.2808842e-11
5.0	0.006	1.175430600000001e-11
5.0	0.01	8.497189999999999e-10
5.0	0.02	2.229184e-09
6.0	0.0001	2.8795833333333335e-13
6.0	0.001	5.153406666666665e-12
6.0	0.006	1.6442454999999996e-10
6.0	0.01	3.1535166666666665e-10
6.0	0.02	7.373449999999999e-10
7.0	0.0001	8.790628571428537e-14
7.0	0.001	1.0723114285714283e-12
7.0	0.006	3.620177142857142e-11
7.0	0.01	5.018571428571419e-11
7.0	0.02	2.55057142857143e-10
